id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
2042,37.0,Company Invited,2,16.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,3,executive,262095.0,0.0,離婚済み,車あり,0,0
2043,,Company Invited,1,10.0,smallbusiness,MALE,2.0,3.0,basic,4.0,1.0,0,4,executive,265680.0,1.0,結婚済み,車なし,0,0
2044,31.0,Company Invited,3,18.0,smallbusiness,MALE,2.0,3.0,deluxe,4.0,1.0,0,3,manager,274185.0,1.0,離婚済み,車あり,0,0
2045,40.0,Self Enquiry,1,16.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,3,executive,260925.0,1.0,離婚済み,車なし,0,0
2046,31.0,Self Enquiry,2,7.0,smallbusiness,FEMALE,2.0,3.0,standard,5.0,1.0,0,3,seniormanager,408900.0,1.0,結婚済み,車なし,0,0
2047,28.0,Company Invited,2,16.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,3,executive,253215.0,0.0,離婚済み,車あり,0,0
2048,41.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,4,executive,268560.0,0.0,離婚済み,車なし,0,0
2049,26.0,Company Invited,1,7.0,largebusiness,MALE,2.0,3.0,standard,4.0,1.0,0,3,seniormanager,350775.0,1.0,未婚,車なし,0,0
2050,45.0,Self Enquiry,1,8.0,salaried,MALE,3.0,4.0,basic,3.0,3.0,0,3,executive,350385.0,1.0,離婚済み,車なし,1,0
2051,50.0,Company Invited,1,12.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,4,seniormanager,400000.0,0.0,結婚済み,車なし,0,0
2052,35.0,Self Enquiry,1,9.0,salaried,MALE,3.0,4.0,basic,3.0,7.0,0,4,executive,352605.0,0.0,離婚済み,車あり,0,0
2053,48.0,Self Enquiry,1,7.0,salaried,MALE,3.0,4.0,standard,3.0,5.0,0,3,seniormanager,371505.0,0.0,結婚済み,車なし,0,0
2054,47.0,Company Invited,1,18.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,3,seniormanager,389820.0,0.0,未婚,車なし,0,0
2055,32.0,Self Enquiry,1,19.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,3,manager,338700.0,0.0,離婚済み,車あり,0,0
2056,49.0,Self Enquiry,1,13.0,salaried,MALE,3.0,4.0,basic,3.0,3.0,0,4,executive,300000.0,1.0,独身,車あり,1,0
2057,60.0,Self Enquiry,1,11.0,salaried,FEMALE,2.0,3.0,superdeluxe,3.0,3.0,1,1,avp,483255.0,0.0,離婚済み,車あり,0,0
2058,54.0,Company Invited,1,10.0,salaried,MALE,2.0,3.0,king,3.0,2.0,1,1,vp,479070.0,0.0,結婚済み,車なし,1,0
2059,46.0,Company Invited,1,8.0,salaried,MALE,2.0,4.0,standard,4.0,4.0,0,3,seniormanager,433890.0,0.0,結婚済み,車あり,0,0
2060,35.0,Company Invited,2,8.0,salaried,MALE,2.0,3.0,basic,5.0,3.0,0,4,executive,264705.0,1.0,独身,車なし,0,0
2061,35.0,Company Invited,1,16.0,salaried,FEMALE,2.0,3.0,standard,4.0,1.0,0,4,seniormanager,362640.0,0.0,未婚,車なし,0,0
2062,31.0,Self Enquiry,3,7.0,salaried,MALE,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,357420.0,0.0,結婚済み,車なし,0,0
2063,34.0,Company Invited,1,8.0,salaried,FEMALE,2.0,4.0,standard,4.0,2.0,0,4,seniormanager,372165.0,0.0,離婚済み,車なし,0,0
2064,38.0,Self Enquiry,1,15.0,salaried,FEMALE,2.0,3.0,basic,4.0,4.0,0,3,executive,265920.0,0.0,独身,車あり,0,0
2065,52.0,Self Enquiry,1,17.0,salaried,MALE,2.0,3.0,superdeluxe,4.0,1.0,0,5,avp,412140.0,0.0,離婚済み,車なし,0,0
2066,48.0,Company Invited,1,8.0,salaried,FEMALE,2.0,3.0,standard,4.0,4.0,0,3,seniormanager,391035.0,0.0,独身,車あり,0,0
2067,60.0,Company Invited,1,15.0,salaried,MALE,2.0,3.0,superdeluxe,4.0,5.0,0,4,avp,374025.0,0.0,離婚済み,車なし,0,0
2068,22.0,Self Enquiry,1,10.0,salaried,FEMALE,4.0,5.0,basic,4.0,2.0,0,4,executive,323850.0,1.0,離婚済み,車あり,3,0
2069,46.0,Company Invited,3,7.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,4.0,0,4,executive,263265.0,0.0,独身,車あり,0,0
2070,33.0,Company Invited,3,14.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,1.0,0,3,executive,254295.0,0.0,離婚済み,車あり,0,0
2071,36.0,Self Enquiry,2,8.0,salaried,FEMALE,2.0,3.0,standard,4.0,5.0,1,3,seniormanager,379140.0,0.0,未婚,車あり,0,0
2072,52.0,Company Invited,1,,salaried,MALE,2.0,3.0,deluxe,4.0,1.0,1,4,manager,318720.0,0.0,離婚済み,車あり,0,0
2073,47.0,Company Invited,3,11.0,salaried,FEMALE,2.0,3.0,standard,4.0,1.0,1,3,seniormanager,355950.0,1.0,未婚,車なし,0,0
2074,55.0,Company Invited,1,7.0,salaried,FEMALE,2.0,3.0,standard,4.0,4.0,1,3,seniormanager,370000.0,0.0,離婚済み,車なし,0,0
2075,43.0,Company Invited,1,27.0,salaried,MALE,3.0,4.0,basic,3.0,5.0,1,4,executive,311820.0,1.0,離婚済み,車あり,1,0
2076,28.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,4.0,7.0,0,3,executive,310000.0,0.0,独身,車あり,1,0
2077,44.0,Company Invited,1,8.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,5.0,0,4,executive,321225.0,0.0,結婚済み,車なし,0,0
2078,25.0,Self Enquiry,2,31.0,salaried,MALE,4.0,4.0,deluxe,4.0,3.0,0,2,manager,363240.0,0.0,結婚済み,車あり,2,0
2079,22.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,4.0,5.0,basic,3.0,2.0,0,2,executive,495345.0,0.0,独身,車あり,1,0
2080,28.0,Self Enquiry,2,18.0,smallbusiness,FEMALE,4.0,5.0,deluxe,3.0,2.0,0,2,seniormanager,448110.0,0.0,結婚済み,車なし,1,0
2081,32.0,Self Enquiry,2,12.0,smallbusiness,MALE,3.0,4.0,basic,3.0,6.0,0,4,executive,303285.0,0.0,未婚,車あり,2,0
2082,35.0,Self Enquiry,2,25.0,smallbusiness,MALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,400000.0,0.0,結婚済み,車あり,1,0
2083,33.0,Self Enquiry,2,28.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,371280.0,0.0,未婚,車あり,1,0
2084,45.0,Self Enquiry,2,31.0,smallbusiness,MALE,3.0,4.0,standard,3.0,2.0,0,4,seniormanager,324900.0,0.0,離婚済み,車あり,1,0
2085,,Self Enquiry,3,35.0,smallbusiness,MALE,3.0,4.0,basic,3.0,2.0,0,4,executive,,0.0,独身,車あり,1,0
2086,25.0,Self Enquiry,1,16.0,largebusiness,MALE,4.0,5.0,basic,3.0,3.0,0,1,executive,314730.0,0.0,結婚済み,車なし,2,0
2087,31.0,Self Enquiry,3,,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,3,manager,370000.0,0.0,離婚済み,車なし,1,0
2088,55.0,Self Enquiry,2,7.0,salaried,FEMALE,3.0,4.0,basic,3.0,5.0,0,5,executive,,0.0,独身,車あり,2,0
2089,25.0,Company Invited,3,16.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,3.0,1,3,executive,326625.0,1.0,独身,車あり,1,0
2090,23.0,Company Invited,2,23.0,smallbusiness,MALE,1.0,3.0,basic,3.0,2.0,0,4,executive,240000.0,1.0,独身,車なし,0,0
2091,32.0,Company Invited,2,31.0,salaried,MALE,1.0,1.0,basic,3.0,2.0,0,4,executive,253845.0,1.0,結婚済み,車なし,0,0
2092,34.0,Self Enquiry,2,21.0,salaried,FEMALE,1.0,1.0,standard,3.0,5.0,0,3,seniormanager,328320.0,0.0,結婚済み,車なし,0,0
2093,27.0,Company Invited,2,18.0,smallbusiness,MALE,1.0,1.0,basic,3.0,2.0,1,3,executive,257895.0,1.0,結婚済み,車なし,0,0
2094,52.0,Company Invited,2,8.0,salaried,FEMALE,1.0,4.0,superdeluxe,5.0,2.0,1,4,avp,557415.0,0.0,結婚済み,車なし,0,0
2095,37.0,Self Enquiry,1,8.0,largebusiness,MALE,4.0,4.0,basic,3.0,7.0,0,2,executive,321030.0,0.0,結婚済み,車なし,3,0
2096,37.0,Self Enquiry,1,8.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,1,3,executive,338505.0,0.0,結婚済み,車なし,2,0
2097,51.0,Self Enquiry,1,9.0,salaried,MALE,3.0,3.0,king,3.0,6.0,0,5,vp,572580.0,0.0,結婚済み,車なし,0,1
2098,25.0,Company Invited,2,15.0,smallbusiness,FEMALE,4.0,5.0,basic,3.0,3.0,0,2,executive,350000.0,0.0,結婚済み,車なし,2,0
2099,53.0,Self Enquiry,1,7.0,salaried,MALE,4.0,4.0,king,3.0,,0,2,vp,539880.0,0.0,独身,車なし,3,0
2100,45.0,Self Enquiry,1,7.0,salaried,MALE,3.0,6.0,standard,3.0,7.0,0,4,seniormanager,509760.0,0.0,結婚済み,車あり,2,0
2101,36.0,Company Invited,1,8.0,salaried,FEMALE,4.0,5.0,basic,3.0,4.0,0,2,executive,326445.0,0.0,結婚済み,車あり,3,0
2102,,Self Enquiry,2,16.0,salaried,FEMALE,1.0,3.0,deluxe,3.0,2.0,0,4,manager,200000.0,0.0,独身,車なし,0,0
2103,50.0,Self Enquiry,3,15.0,smallbusiness,FEMALE,3.0,4.0,deluxe,4.0,7.0,0,3,manager,415905.0,0.0,独身,車あり,1,0
2104,27.0,Self Enquiry,3,16.0,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,1,1,manager,354330.0,0.0,未婚,車あり,1,0
2105,45.0,Self Enquiry,3,16.0,salaried,FEMALE,1.0,3.0,superdeluxe,4.0,4.0,0,4,avp,521745.0,0.0,独身,車なし,0,0
2106,58.0,Self Enquiry,1,8.0,smallbusiness,MALE,3.0,4.0,superdeluxe,3.0,7.0,0,3,avp,505860.0,0.0,離婚済み,車なし,2,0
2107,31.0,Self Enquiry,2,9.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,4.0,0,3,manager,261600.0,0.0,離婚済み,車あり,0,0
2108,29.0,Company Invited,2,11.0,smallbusiness,MALE,3.0,5.0,deluxe,3.0,2.0,0,3,manager,336435.0,0.0,未婚,車あり,1,0
2109,36.0,Self Enquiry,2,11.0,largebusiness,MALE,3.0,5.0,basic,4.0,6.0,0,4,executive,300000.0,1.0,結婚済み,車なし,1,0
2110,53.0,Company Invited,3,21.0,smallbusiness,FEMALE,3.0,5.0,standard,3.0,5.0,0,5,seniormanager,393225.0,0.0,未婚,車なし,1,0
2111,52.0,Self Enquiry,1,16.0,salaried,MALE,3.0,4.0,basic,3.0,7.0,1,3,executive,537795.0,1.0,結婚済み,車なし,2,0
2112,36.0,Self Enquiry,2,33.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,1,3,manager,350000.0,0.0,結婚済み,車なし,1,0
2113,46.0,Self Enquiry,2,32.0,smallbusiness,FEMALE,4.0,4.0,deluxe,3.0,2.0,0,3,manager,355110.0,0.0,離婚済み,車なし,1,0
2114,36.0,Self Enquiry,2,15.0,salaried,MALE,3.0,5.0,basic,3.0,3.0,0,4,executive,300000.0,0.0,結婚済み,車あり,1,0
2115,44.0,Company Invited,3,7.0,salaried,MALE,3.0,5.0,deluxe,4.0,3.0,0,3,manager,325380.0,0.0,離婚済み,車なし,1,0
2116,41.0,Company Invited,2,8.0,salaried,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,350640.0,0.0,未婚,車あり,1,0
2117,40.0,Self Enquiry,2,,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,307770.0,1.0,離婚済み,車なし,1,0
2118,41.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,5.0,superdeluxe,5.0,3.0,0,2,avp,500000.0,0.0,結婚済み,車あり,0,1
2119,43.0,Self Enquiry,2,11.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,1,3,manager,424605.0,0.0,結婚済み,車なし,1,0
2120,45.0,Company Invited,1,9.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,7.0,0,3,manager,327090.0,0.0,未婚,車なし,1,0
2121,51.0,Company Invited,2,11.0,salaried,MALE,4.0,5.0,deluxe,3.0,3.0,0,2,manager,356595.0,0.0,未婚,車あり,1,0
2122,45.0,Self Enquiry,1,14.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,300000.0,0.0,結婚済み,車あり,1,0
2123,41.0,Company Invited,1,6.0,salaried,FEMALE,3.0,5.0,standard,4.0,1.0,0,4,seniormanager,443070.0,0.0,離婚済み,車あり,1,0
2124,54.0,Self Enquiry,2,25.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,348495.0,0.0,結婚済み,車あり,1,0
2125,33.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,333825.0,0.0,結婚済み,車あり,1,0
2126,55.0,Self Enquiry,1,7.0,salaried,MALE,4.0,5.0,basic,3.0,3.0,0,2,executive,369750.0,0.0,結婚済み,車なし,2,0
2127,37.0,Self Enquiry,1,18.0,salaried,MALE,3.0,5.0,deluxe,3.0,2.0,0,4,manager,299895.0,0.0,結婚済み,車あり,1,0
2128,45.0,Self Enquiry,1,7.0,salaried,MALE,3.0,5.0,deluxe,3.0,2.0,0,4,manager,399450.0,0.0,結婚済み,車あり,1,0
2129,23.0,Self Enquiry,1,6.0,salaried,FEMALE,3.0,5.0,basic,3.0,3.0,0,4,executive,349305.0,0.0,結婚済み,車なし,2,0
2130,53.0,Self Enquiry,2,28.0,smallbusiness,FEMALE,3.0,4.0,superdeluxe,3.0,5.0,0,3,seniormanager,451575.0,0.0,結婚済み,車なし,2,0
2131,45.0,Self Enquiry,1,11.0,smallbusiness,FEMALE,4.0,5.0,basic,3.0,5.0,0,4,executive,317580.0,0.0,結婚済み,車なし,1,0
2132,41.0,Self Enquiry,2,33.0,salaried,MALE,4.0,5.0,deluxe,3.0,5.0,0,4,manager,340000.0,0.0,未婚,車あり,1,0
2133,36.0,Company Invited,1,31.0,salaried,MALE,4.0,5.0,deluxe,3.0,3.0,0,2,manager,330000.0,0.0,結婚済み,車あり,2,0
2134,55.0,Self Enquiry,2,15.0,salaried,MALE,1.0,4.0,superdeluxe,5.0,2.0,1,1,avp,544125.0,0.0,離婚済み,車なし,0,0
2135,58.0,Self Enquiry,3,13.0,salaried,MALE,3.0,4.0,king,3.0,2.0,0,3,vp,551265.0,0.0,結婚済み,車あり,1,0
2136,36.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,5.0,basic,4.0,7.0,0,4,executive,300000.0,0.0,結婚済み,車あり,0,1
2137,54.0,Self Enquiry,1,9.0,largebusiness,FEMALE,4.0,4.0,standard,3.0,5.0,0,5,seniormanager,457125.0,0.0,結婚済み,車なし,1,0
2138,58.0,Self Enquiry,1,7.0,salaried,FEMALE,4.0,4.0,deluxe,3.0,5.0,0,5,manager,400000.0,0.0,結婚済み,車なし,1,0
2139,43.0,Self Enquiry,1,26.0,smallbusiness,FEMALE,4.0,4.0,superdeluxe,3.0,5.0,0,3,avp,559050.0,0.0,結婚済み,車あり,1,0
2140,40.0,Self Enquiry,1,10.0,smallbusiness,MALE,4.0,5.0,deluxe,3.0,3.0,0,4,manager,324360.0,0.0,結婚済み,車なし,2,0
2141,57.0,Self Enquiry,1,8.0,salaried,MALE,2.0,3.0,king,3.0,4.0,0,5,vp,545985.0,0.0,結婚済み,車なし,1,0
2142,46.0,Self Enquiry,1,14.0,salaried,MALE,2.0,4.0,standard,3.0,5.0,0,3,seniormanager,364665.0,0.0,未婚,車あり,0,0
2143,27.0,Company Invited,3,14.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,4,executive,255750.0,0.0,離婚済み,車なし,0,0
2144,33.0,Self Enquiry,2,17.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,5.0,0,4,manager,370995.0,0.0,結婚済み,車なし,0,0
2145,25.0,Company Invited,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,3.0,0,4,executive,270405.0,1.0,独身,車あり,0,0
2146,43.0,Company Invited,3,16.0,smallbusiness,FEMALE,1.0,3.0,superdeluxe,4.0,1.0,0,2,avp,520935.0,0.0,独身,車なし,0,0
2147,34.0,Self Enquiry,2,32.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,414270.0,0.0,未婚,車なし,1,0
2148,32.0,Self Enquiry,2,23.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,4,vp,320115.0,0.0,独身,車あり,1,0
2149,22.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,1,3,executive,263250.0,0.0,結婚済み,車なし,1,0
2150,44.0,Self Enquiry,2,34.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,5,manager,358950.0,0.0,結婚済み,車あり,1,0
2151,23.0,Company Invited,2,13.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,2.0,0,3,executive,308520.0,0.0,離婚済み,車なし,1,0
2152,32.0,Self Enquiry,3,,smallbusiness,FEMALE,3.0,4.0,deluxe,4.0,5.0,0,4,manager,327000.0,0.0,結婚済み,車なし,1,0
2153,38.0,Self Enquiry,2,34.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,0,3,manager,340000.0,0.0,結婚済み,車なし,1,0
2154,29.0,Self Enquiry,3,13.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,3.0,0,3,executive,300000.0,1.0,離婚済み,車あり,1,0
2155,42.0,Self Enquiry,2,31.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,4,manager,353820.0,0.0,未婚,車あり,0,0
2156,47.0,Company Invited,3,27.0,smallbusiness,FEMALE,3.0,4.0,deluxe,4.0,2.0,0,3,manager,404625.0,0.0,未婚,車なし,2,0
2157,45.0,Company Invited,3,9.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,3,manager,311250.0,0.0,結婚済み,車なし,1,0
2158,50.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,3.0,superdeluxe,3.0,5.0,1,5,avp,400000.0,1.0,結婚済み,車なし,0,0
2159,45.0,Company Invited,2,,salaried,MALE,3.0,4.0,deluxe,3.0,5.0,0,4,manager,300765.0,0.0,結婚済み,車あり,1,0
2160,35.0,Self Enquiry,2,10.0,salaried,MALE,3.0,5.0,deluxe,4.0,3.0,0,3,manager,338700.0,0.0,結婚済み,車あり,1,0
2161,30.0,Self Enquiry,2,26.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,4,manager,400000.0,0.0,結婚済み,車あり,1,0
2162,24.0,Self Enquiry,2,14.0,salaried,FEMALE,3.0,4.0,basic,3.0,5.0,0,3,executive,310000.0,0.0,結婚済み,車あり,1,0
2163,32.0,Self Enquiry,2,29.0,salaried,FEMALE,3.0,4.0,deluxe,3.0,5.0,0,4,manager,312330.0,0.0,結婚済み,車あり,1,0
2164,35.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,3,executive,256650.0,0.0,結婚済み,車なし,0,0
2165,29.0,Company Invited,1,16.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,255690.0,0.0,結婚済み,車あり,0,0
2166,19.0,Company Invited,2,12.0,salaried,MALE,2.0,3.0,standard,3.0,2.0,0,3,seniormanager,371025.0,0.0,独身,車なし,0,0
2167,34.0,Self Enquiry,1,16.0,salaried,MALE,2.0,4.0,king,3.0,3.0,0,3,executive,300000.0,0.0,結婚済み,車あり,1,0
2168,28.0,Self Enquiry,2,9.0,salaried,MALE,3.0,4.0,deluxe,4.0,2.0,1,4,manager,301365.0,0.0,結婚済み,車あり,1,0
2169,53.0,Self Enquiry,2,8.0,smallbusiness,MALE,4.0,5.0,deluxe,3.0,3.0,0,5,manager,384120.0,0.0,離婚済み,車なし,1,0
2170,34.0,Self Enquiry,1,9.0,largebusiness,MALE,3.0,4.0,basic,3.0,5.0,0,4,executive,313740.0,0.0,離婚済み,車なし,1,0
2171,46.0,Self Enquiry,1,7.0,smallbusiness,MALE,3.0,4.0,basic,3.0,4.0,0,3,executive,341520.0,0.0,結婚済み,車なし,2,0
2172,38.0,Self Enquiry,1,7.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,3,executive,322845.0,0.0,結婚済み,車あり,2,0
2173,46.0,Self Enquiry,1,7.0,smallbusiness,FEMALE,3.0,4.0,standard,3.0,3.0,0,3,seniormanager,393780.0,0.0,結婚済み,車あり,1,0
2174,53.0,Company Invited,1,9.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,7.0,0,4,executive,347955.0,0.0,結婚済み,車あり,2,0
2175,45.0,Self Enquiry,1,21.0,smallbusiness,MALE,3.0,4.0,basic,3.0,5.0,0,4,executive,259935.0,0.0,離婚済み,車なし,1,0
2176,29.0,Self Enquiry,1,12.0,largebusiness,MALE,3.0,4.0,basic,3.0,5.0,0,3,executive,270000.0,0.0,結婚済み,車あり,1,0
2177,44.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,7.0,0,5,manager,363315.0,0.0,結婚済み,車なし,1,0
2178,26.0,Self Enquiry,1,11.0,largebusiness,MALE,3.0,4.0,basic,4.0,3.0,0,3,executive,314010.0,0.0,未婚,車なし,1,0
2179,35.0,Company Invited,1,19.0,largebusiness,MALE,3.0,5.0,basic,4.0,7.0,0,4,executive,300000.0,0.0,結婚済み,車あり,0,0
2180,39.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,3.0,2.0,0,3,executive,400000.0,0.0,結婚済み,車なし,1,0
2181,27.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,7.0,0,3,executive,310680.0,0.0,離婚済み,車なし,1,0
2182,40.0,Self Enquiry,1,35.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,5.0,0,3,manager,323685.0,0.0,結婚済み,車あり,1,0
2183,52.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,3.0,0,3,executive,317550.0,0.0,結婚済み,車あり,2,0
2184,31.0,Self Enquiry,1,14.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,3.0,0,3,executive,259650.0,0.0,結婚済み,車なし,1,0
2185,39.0,Company Invited,1,22.0,salaried,MALE,4.0,4.0,basic,3.0,2.0,1,3,executive,300000.0,1.0,結婚済み,車あり,1,0
2186,34.0,Self Enquiry,1,12.0,salaried,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,4,executive,320265.0,0.0,結婚済み,車あり,2,0
2187,38.0,,1,,salaried,FEMALE,3.0,5.0,basic,3.0,3.0,0,4,executive,,0.0,結婚済み,車なし,1,0
2188,36.0,Company Invited,1,14.0,salaried,FEMALE,3.0,4.0,standard,3.0,5.0,0,3,seniormanager,433545.0,0.0,結婚済み,車あり,1,0
2189,45.0,Self Enquiry,1,16.0,salaried,MALE,3.0,4.0,deluxe,3.0,5.0,0,3,manager,434235.0,0.0,結婚済み,車あり,1,0
2190,30.0,Self Enquiry,1,10.0,salaried,FEMALE,3.0,4.0,basic,3.0,3.0,0,4,executive,298485.0,0.0,結婚済み,車なし,2,0
2191,45.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,5.0,1,3,executive,314010.0,0.0,離婚済み,車あり,2,0
2192,38.0,Self Enquiry,1,15.0,salaried,MALE,4.0,4.0,deluxe,3.0,3.0,0,5,manager,326400.0,0.0,結婚済み,車あり,1,0
2193,39.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,4.0,0,3,executive,479325.0,0.0,結婚済み,車なし,0,0
2194,39.0,Self Enquiry,1,9.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,2,executive,259545.0,0.0,結婚済み,車なし,0,0
2195,,Company Invited,2,16.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,2.0,0,3,executive,259050.0,0.0,離婚済み,車あり,0,0
2196,35.0,Self Enquiry,1,26.0,smallbusiness,MALE,4.0,6.0,basic,3.0,3.0,0,4,executive,358755.0,0.0,未婚,車あり,1,0
2197,43.0,Self Enquiry,1,7.0,salaried,MALE,2.0,3.0,king,3.0,5.0,0,3,vp,540510.0,0.0,独身,車あり,1,0
2198,49.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,1,3,executive,300000.0,1.0,結婚済み,車あり,1,0
2199,35.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,4.0,5.0,superdeluxe,5.0,3.0,0,3,avp,500000.0,0.0,結婚済み,車なし,0,1
2200,33.0,Self Enquiry,1,7.0,smallbusiness,FEMALE,3.0,5.0,basic,5.0,2.0,0,2,executive,449250.0,0.0,離婚済み,車あり,0,1
2201,51.0,Self Enquiry,1,10.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,5,vp,424020.0,0.0,結婚済み,車なし,0,0
2202,29.0,Self Enquiry,3,15.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,2.0,0,2,manager,370000.0,0.0,離婚済み,車あり,2,0
2203,36.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,302340.0,0.0,結婚済み,車あり,0,0
2204,22.0,Company Invited,3,17.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,3,executive,260000.0,1.0,独身,車なし,0,0
2205,25.0,Self Enquiry,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,3.0,0,3,executive,296520.0,1.0,独身,車なし,1,0
2206,36.0,Self Enquiry,2,15.0,largebusiness,FEMALE,2.0,3.0,basic,3.0,4.0,0,3,executive,263685.0,0.0,結婚済み,車あり,0,0
2207,25.0,Self Enquiry,2,23.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,344595.0,0.0,結婚済み,車あり,0,0
2208,20.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,300000.0,1.0,離婚済み,車なし,0,0
2209,35.0,Self Enquiry,2,9.0,largebusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,4,manager,300195.0,0.0,離婚済み,車なし,0,0
2210,32.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,3.0,0,4,seniormanager,356145.0,0.0,結婚済み,車なし,0,0
2211,35.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,3.0,0,3,executive,300000.0,0.0,未婚,車あり,1,0
2212,55.0,Company Invited,2,14.0,smallbusiness,FEMALE,2.0,3.0,superdeluxe,3.0,7.0,0,3,seniormanager,375825.0,0.0,独身,車なし,0,0
2213,32.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,4.0,0,4,seniormanager,400000.0,0.0,未婚,車なし,0,0
