Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,married,car_possession,offspring,offspring_identified,ProdTaken
46.0,Self Enquiry,2,32.0,smallbusiness,FEMALE,4.0,4.0,deluxe,3.0,2.0,0,3,manager,355110.0,離婚済み,車なし,1,0,0
36.0,Self Enquiry,2,15.0,salaried,MALE,3.0,5.0,basic,3.0,3.0,0,4,executive,300000.0,結婚済み,車あり,1,0,0
44.0,Company Invited,3,7.0,salaried,MALE,3.0,5.0,deluxe,4.0,3.0,0,3,manager,325380.0,離婚済み,車なし,1,0,0
41.0,Company Invited,2,8.0,salaried,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,350640.0,未婚,車あり,1,0,0
40.0,Self Enquiry,2,,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,307770.0,離婚済み,車なし,1,0,1
41.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,5.0,superdeluxe,5.0,3.0,0,2,avp,500000.0,結婚済み,車あり,0,1,0
43.0,Self Enquiry,2,11.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,1,3,manager,424605.0,結婚済み,車なし,1,0,0
45.0,Company Invited,1,9.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,7.0,0,3,manager,327090.0,未婚,車なし,1,0,0
51.0,Company Invited,2,11.0,salaried,MALE,4.0,5.0,deluxe,3.0,3.0,0,2,manager,356595.0,未婚,車あり,1,0,0
45.0,Self Enquiry,1,14.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,300000.0,結婚済み,車あり,1,0,0
41.0,Company Invited,1,6.0,salaried,FEMALE,3.0,5.0,standard,4.0,1.0,0,4,seniormanager,443070.0,離婚済み,車あり,1,0,0
54.0,Self Enquiry,2,25.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,348495.0,結婚済み,車あり,1,0,0
33.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,333825.0,結婚済み,車あり,1,0,0
55.0,Self Enquiry,1,7.0,salaried,MALE,4.0,5.0,basic,3.0,3.0,0,2,executive,369750.0,結婚済み,車なし,2,0,0
37.0,Self Enquiry,1,18.0,salaried,MALE,3.0,5.0,deluxe,3.0,2.0,0,4,manager,299895.0,結婚済み,車あり,1,0,0
45.0,Self Enquiry,1,7.0,salaried,MALE,3.0,5.0,deluxe,3.0,2.0,0,4,manager,399450.0,結婚済み,車あり,1,0,0
23.0,Self Enquiry,1,6.0,salaried,FEMALE,3.0,5.0,basic,3.0,3.0,0,4,executive,349305.0,結婚済み,車なし,2,0,0
53.0,Self Enquiry,2,28.0,smallbusiness,FEMALE,3.0,4.0,superdeluxe,3.0,5.0,0,3,seniormanager,451575.0,結婚済み,車なし,2,0,0
45.0,Self Enquiry,1,11.0,smallbusiness,FEMALE,4.0,5.0,basic,3.0,5.0,0,4,executive,317580.0,結婚済み,車なし,1,0,0
41.0,Self Enquiry,2,33.0,salaried,MALE,4.0,5.0,deluxe,3.0,5.0,0,4,manager,340000.0,未婚,車あり,1,0,0
36.0,Company Invited,1,31.0,salaried,MALE,4.0,5.0,deluxe,3.0,3.0,0,2,manager,330000.0,結婚済み,車あり,2,0,0
55.0,Self Enquiry,2,15.0,salaried,MALE,1.0,4.0,superdeluxe,5.0,2.0,1,1,avp,544125.0,離婚済み,車なし,0,0,0
58.0,Self Enquiry,3,13.0,salaried,MALE,3.0,4.0,king,3.0,2.0,0,3,vp,551265.0,結婚済み,車あり,1,0,0
36.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,5.0,basic,4.0,7.0,0,4,executive,300000.0,結婚済み,車あり,0,1,0
54.0,Self Enquiry,1,9.0,largebusiness,FEMALE,4.0,4.0,standard,3.0,5.0,0,5,seniormanager,457125.0,結婚済み,車なし,1,0,0
58.0,Self Enquiry,1,7.0,salaried,FEMALE,4.0,4.0,deluxe,3.0,5.0,0,5,manager,400000.0,結婚済み,車なし,1,0,0
43.0,Self Enquiry,1,26.0,smallbusiness,FEMALE,4.0,4.0,superdeluxe,3.0,5.0,0,3,avp,559050.0,結婚済み,車あり,1,0,0
40.0,Self Enquiry,1,10.0,smallbusiness,MALE,4.0,5.0,deluxe,3.0,3.0,0,4,manager,324360.0,結婚済み,車なし,2,0,0
57.0,Self Enquiry,1,8.0,salaried,MALE,2.0,3.0,king,3.0,4.0,0,5,vp,545985.0,結婚済み,車なし,1,0,0
46.0,Self Enquiry,1,14.0,salaried,MALE,2.0,4.0,standard,3.0,5.0,0,3,seniormanager,364665.0,未婚,車あり,0,0,0
27.0,Company Invited,3,14.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,4,executive,255750.0,離婚済み,車なし,0,0,0
33.0,Self Enquiry,2,17.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,5.0,0,4,manager,370995.0,結婚済み,車なし,0,0,0
25.0,Company Invited,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,3.0,0,4,executive,270405.0,独身,車あり,0,0,1
43.0,Company Invited,3,16.0,smallbusiness,FEMALE,1.0,3.0,superdeluxe,4.0,1.0,0,2,avp,520935.0,独身,車なし,0,0,0
34.0,Self Enquiry,2,32.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,414270.0,未婚,車なし,1,0,0
32.0,Self Enquiry,2,23.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,4,vp,320115.0,独身,車あり,1,0,0
22.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,1,3,executive,263250.0,結婚済み,車なし,1,0,0
44.0,Self Enquiry,2,34.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,5,manager,358950.0,結婚済み,車あり,1,0,0
23.0,Company Invited,2,13.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,2.0,0,3,executive,308520.0,離婚済み,車なし,1,0,0
32.0,Self Enquiry,3,,smallbusiness,FEMALE,3.0,4.0,deluxe,4.0,5.0,0,4,manager,327000.0,結婚済み,車なし,1,0,0
38.0,Self Enquiry,2,34.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,0,3,manager,340000.0,結婚済み,車なし,1,0,0
29.0,Self Enquiry,3,13.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,3.0,0,3,executive,300000.0,離婚済み,車あり,1,0,1
42.0,Self Enquiry,2,31.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,4,manager,353820.0,未婚,車あり,0,0,0
47.0,Company Invited,3,27.0,smallbusiness,FEMALE,3.0,4.0,deluxe,4.0,2.0,0,3,manager,404625.0,未婚,車なし,2,0,0
45.0,Company Invited,3,9.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,3,manager,311250.0,結婚済み,車なし,1,0,0
50.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,3.0,superdeluxe,3.0,5.0,1,5,avp,400000.0,結婚済み,車なし,0,0,1
45.0,Company Invited,2,,salaried,MALE,3.0,4.0,deluxe,3.0,5.0,0,4,manager,300765.0,結婚済み,車あり,1,0,0
35.0,Self Enquiry,2,10.0,salaried,MALE,3.0,5.0,deluxe,4.0,3.0,0,3,manager,338700.0,結婚済み,車あり,1,0,0
30.0,Self Enquiry,2,26.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,4,manager,400000.0,結婚済み,車あり,1,0,0
24.0,Self Enquiry,2,14.0,salaried,FEMALE,3.0,4.0,basic,3.0,5.0,0,3,executive,310000.0,結婚済み,車あり,1,0,0
32.0,Self Enquiry,2,29.0,salaried,FEMALE,3.0,4.0,deluxe,3.0,5.0,0,4,manager,312330.0,結婚済み,車あり,1,0,0
35.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,3,executive,256650.0,結婚済み,車なし,0,0,0
29.0,Company Invited,1,16.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,255690.0,結婚済み,車あり,0,0,0
19.0,Company Invited,2,12.0,salaried,MALE,2.0,3.0,standard,3.0,2.0,0,3,seniormanager,371025.0,独身,車なし,0,0,0
34.0,Self Enquiry,1,16.0,salaried,MALE,2.0,4.0,king,3.0,3.0,0,3,executive,300000.0,結婚済み,車あり,1,0,0
28.0,Self Enquiry,2,9.0,salaried,MALE,3.0,4.0,deluxe,4.0,2.0,1,4,manager,301365.0,結婚済み,車あり,1,0,0
53.0,Self Enquiry,2,8.0,smallbusiness,MALE,4.0,5.0,deluxe,3.0,3.0,0,5,manager,384120.0,離婚済み,車なし,1,0,0
34.0,Self Enquiry,1,9.0,largebusiness,MALE,3.0,4.0,basic,3.0,5.0,0,4,executive,313740.0,離婚済み,車なし,1,0,0
46.0,Self Enquiry,1,7.0,smallbusiness,MALE,3.0,4.0,basic,3.0,4.0,0,3,executive,341520.0,結婚済み,車なし,2,0,0
38.0,Self Enquiry,1,7.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,3,executive,322845.0,結婚済み,車あり,2,0,0
46.0,Self Enquiry,1,7.0,smallbusiness,FEMALE,3.0,4.0,standard,3.0,3.0,0,3,seniormanager,393780.0,結婚済み,車あり,1,0,0
53.0,Company Invited,1,9.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,7.0,0,4,executive,347955.0,結婚済み,車あり,2,0,0
45.0,Self Enquiry,1,21.0,smallbusiness,MALE,3.0,4.0,basic,3.0,5.0,0,4,executive,259935.0,離婚済み,車なし,1,0,0
29.0,Self Enquiry,1,12.0,largebusiness,MALE,3.0,4.0,basic,3.0,5.0,0,3,executive,270000.0,結婚済み,車あり,1,0,0
44.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,7.0,0,5,manager,363315.0,結婚済み,車なし,1,0,0
26.0,Self Enquiry,1,11.0,largebusiness,MALE,3.0,4.0,basic,4.0,3.0,0,3,executive,314010.0,未婚,車なし,1,0,0
35.0,Company Invited,1,19.0,largebusiness,MALE,3.0,5.0,basic,4.0,7.0,0,4,executive,300000.0,結婚済み,車あり,0,0,0
39.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,3.0,2.0,0,3,executive,400000.0,結婚済み,車なし,1,0,0
27.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,7.0,0,3,executive,310680.0,離婚済み,車なし,1,0,0
40.0,Self Enquiry,1,35.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,5.0,0,3,manager,323685.0,結婚済み,車あり,1,0,0
52.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,3.0,0,3,executive,317550.0,結婚済み,車あり,2,0,0
31.0,Self Enquiry,1,14.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,3.0,0,3,executive,259650.0,結婚済み,車なし,1,0,0
39.0,Company Invited,1,22.0,salaried,MALE,4.0,4.0,basic,3.0,2.0,1,3,executive,300000.0,結婚済み,車あり,1,0,1
34.0,Self Enquiry,1,12.0,salaried,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,4,executive,320265.0,結婚済み,車あり,2,0,0
38.0,,1,,salaried,FEMALE,3.0,5.0,basic,3.0,3.0,0,4,executive,,結婚済み,車なし,1,0,0
36.0,Company Invited,1,14.0,salaried,FEMALE,3.0,4.0,standard,3.0,5.0,0,3,seniormanager,433545.0,結婚済み,車あり,1,0,0
45.0,Self Enquiry,1,16.0,salaried,MALE,3.0,4.0,deluxe,3.0,5.0,0,3,manager,434235.0,結婚済み,車あり,1,0,0
30.0,Self Enquiry,1,10.0,salaried,FEMALE,3.0,4.0,basic,3.0,3.0,0,4,executive,298485.0,結婚済み,車なし,2,0,0
45.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,5.0,1,3,executive,314010.0,離婚済み,車あり,2,0,0
38.0,Self Enquiry,1,15.0,salaried,MALE,4.0,4.0,deluxe,3.0,3.0,0,5,manager,326400.0,結婚済み,車あり,1,0,0
39.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,4.0,0,3,executive,479325.0,結婚済み,車なし,0,0,0
39.0,Self Enquiry,1,9.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,2,executive,259545.0,結婚済み,車なし,0,0,0
,Company Invited,2,16.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,2.0,0,3,executive,259050.0,離婚済み,車あり,0,0,0
35.0,Self Enquiry,1,26.0,smallbusiness,MALE,4.0,6.0,basic,3.0,3.0,0,4,executive,358755.0,未婚,車あり,1,0,0
43.0,Self Enquiry,1,7.0,salaried,MALE,2.0,3.0,king,3.0,5.0,0,3,vp,540510.0,独身,車あり,1,0,0
49.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,1,3,executive,300000.0,結婚済み,車あり,1,0,1
35.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,4.0,5.0,superdeluxe,5.0,3.0,0,3,avp,500000.0,結婚済み,車なし,0,1,0
33.0,Self Enquiry,1,7.0,smallbusiness,FEMALE,3.0,5.0,basic,5.0,2.0,0,2,executive,449250.0,離婚済み,車あり,0,1,0
51.0,Self Enquiry,1,10.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,5,vp,424020.0,結婚済み,車なし,0,0,0
29.0,Self Enquiry,3,15.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,2.0,0,2,manager,370000.0,離婚済み,車あり,2,0,0
36.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,302340.0,結婚済み,車あり,0,0,0
22.0,Company Invited,3,17.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,3,executive,260000.0,独身,車なし,0,0,1
25.0,Self Enquiry,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,3.0,0,3,executive,296520.0,独身,車なし,1,0,1
36.0,Self Enquiry,2,15.0,largebusiness,FEMALE,2.0,3.0,basic,3.0,4.0,0,3,executive,263685.0,結婚済み,車あり,0,0,0
25.0,Self Enquiry,2,23.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,344595.0,結婚済み,車あり,0,0,0
20.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,300000.0,離婚済み,車なし,0,0,1
35.0,Self Enquiry,2,9.0,largebusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,4,manager,300195.0,離婚済み,車なし,0,0,0
32.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,3.0,0,4,seniormanager,356145.0,結婚済み,車なし,0,0,0
35.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,3.0,0,3,executive,300000.0,未婚,車あり,1,0,0
55.0,Company Invited,2,14.0,smallbusiness,FEMALE,2.0,3.0,superdeluxe,3.0,7.0,0,3,seniormanager,375825.0,独身,車なし,0,0,0
32.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,4.0,0,4,seniormanager,400000.0,未婚,車なし,0,0,0
,Company Invited,2,15.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,254475.0,結婚済み,車あり,0,0,0
22.0,Self Enquiry,2,9.0,largebusiness,MALE,2.0,3.0,basic,3.0,7.0,0,3,executive,267015.0,独身,車あり,0,0,1
34.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,1.0,0,3,seniormanager,356880.0,結婚済み,車あり,0,0,0
55.0,Company Invited,2,8.0,largebusiness,MALE,2.0,3.0,standard,3.0,2.0,0,4,seniormanager,346875.0,結婚済み,車あり,1,0,0
53.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,3.0,standard,3.0,4.0,0,4,seniormanager,381225.0,独身,車あり,1,0,0
25.0,Self Enquiry,2,34.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,3,executive,300000.0,離婚済み,車なし,0,0,0
35.0,Self Enquiry,1,16.0,largebusiness,FEMALE,3.0,5.0,deluxe,4.0,1.0,0,2,manager,355260.0,未婚,車あり,2,0,0
34.0,Self Enquiry,2,15.0,salaried,FEMALE,2.0,3.0,standard,3.0,2.0,0,3,seniormanager,400000.0,未婚,車あり,1,0,0
34.0,Company Invited,2,15.0,salaried,MALE,2.0,4.0,standard,3.0,2.0,0,3,seniormanager,307605.0,離婚済み,車あり,0,0,0
43.0,Self Enquiry,2,16.0,salaried,MALE,2.0,4.0,king,3.0,1.0,0,3,vp,276345.0,結婚済み,車あり,1,0,0
33.0,Company Invited,3,21.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,3,manager,356265.0,離婚済み,車なし,1,0,0
26.0,Company Invited,2,15.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,3,manager,306870.0,結婚済み,車なし,0,0,0
45.0,Company Invited,3,25.0,salaried,MALE,2.0,3.0,superdeluxe,3.0,1.0,0,4,avp,283020.0,離婚済み,車なし,0,0,0
53.0,Company Invited,2,12.0,salaried,FEMALE,2.0,3.0,basic,3.0,2.0,0,4,executive,278340.0,離婚済み,車なし,1,0,1
39.0,Self Enquiry,2,9.0,salaried,MALE,2.0,3.0,deluxe,3.0,1.0,0,3,manager,328620.0,離婚済み,車なし,0,0,0
37.0,Company Invited,2,24.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,2.0,0,4,manager,306345.0,結婚済み,車なし,1,0,0
30.0,Company Invited,2,,salaried,MALE,2.0,3.0,deluxe,3.0,2.0,0,4,manager,249135.0,離婚済み,車あり,0,0,0
41.0,Self Enquiry,2,12.0,salaried,MALE,2.0,3.0,standard,3.0,1.0,0,3,seniormanager,400000.0,未婚,車なし,1,0,0
31.0,Self Enquiry,2,14.0,salaried,FEMALE,2.0,3.0,standard,3.0,4.0,0,3,seniormanager,354645.0,結婚済み,車なし,0,0,0
47.0,Self Enquiry,2,18.0,salaried,MALE,2.0,3.0,deluxe,3.0,5.0,0,4,manager,262890.0,結婚済み,車なし,0,0,0
49.0,Self Enquiry,3,22.0,salaried,MALE,2.0,3.0,deluxe,3.0,1.0,0,4,manager,344820.0,未婚,車あり,1,0,0
35.0,Self Enquiry,2,,salaried,FEMALE,2.0,3.0,deluxe,3.0,5.0,0,3,manager,283350.0,離婚済み,車なし,0,0,0
30.0,Self Enquiry,2,8.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,2.0,0,3,manager,305550.0,結婚済み,車あり,0,0,0
32.0,Company Invited,3,23.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,7.0,0,4,manager,300000.0,離婚済み,車あり,1,0,0
41.0,Company Invited,2,22.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,5.0,0,3,manager,305850.0,離婚済み,車なし,0,0,0
55.0,Self Enquiry,2,15.0,salaried,MALE,3.0,2.0,deluxe,3.0,7.0,0,2,manager,361560.0,離婚済み,車あり,2,0,0
24.0,Company Invited,2,17.0,salaried,MALE,3.0,,deluxe,3.0,3.0,0,1,manager,343380.0,離婚済み,車なし,2,0,0
31.0,Self Enquiry,2,,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,1,4,manager,337920.0,独身,車あり,1,0,0
26.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,1,3,manager,300000.0,未婚,車あり,1,0,0
49.0,Company Invited,2,14.0,salaried,MALE,2.0,3.0,basic,4.0,1.0,1,4,executive,276465.0,結婚済み,車あり,1,0,1
25.0,Self Enquiry,1,34.0,salaried,FEMALE,3.0,2.0,basic,3.0,3.0,0,2,manager,313455.0,結婚済み,車あり,2,0,0
37.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,2.0,basic,3.0,3.0,0,2,executive,324705.0,結婚済み,車あり,2,0,0
25.0,Company Invited,1,,smallbusiness,FEMALE,2.0,4.0,basic,3.0,4.0,0,3,executive,,独身,車なし,1,0,0
54.0,Self Enquiry,1,10.0,smallbusiness,MALE,2.0,3.0,king,4.0,3.0,0,5,vp,524385.0,結婚済み,車なし,0,0,0
,Company Invited,1,20.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,4,manager,,結婚済み,車なし,0,0,0
35.0,Self Enquiry,1,16.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,4,executive,271695.0,結婚済み,車なし,1,0,0
,Self Enquiry,1,18.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,4,executive,,独身,車なし,0,0,1
35.0,Self Enquiry,1,27.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,261900.0,独身,車なし,0,0,0
,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,6.0,0,5,executive,,結婚済み,車なし,1,0,0
37.0,Company Invited,1,11.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,0,4,executive,333780.0,結婚済み,車なし,0,0,0
36.0,Self Enquiry,1,9.0,smallbusiness,MALE,2.0,4.0,basic,3.0,6.0,0,3,executive,258390.0,結婚済み,車なし,1,0,0
36.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,5.0,0,4,executive,342435.0,結婚済み,車なし,0,0,0
45.0,Company Invited,1,17.0,smallbusiness,FEMALE,2.0,3.0,superdeluxe,3.0,2.0,0,3,avp,400000.0,離婚済み,車なし,0,0,0
41.0,Company Invited,1,15.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,5.0,0,3,executive,271785.0,結婚済み,車なし,1,0,0
,Company Invited,1,10.0,smallbusiness,MALE,2.0,3.0,basic,3.0,6.0,0,4,executive,,独身,車あり,1,0,0
29.0,Company Invited,1,15.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,3,executive,257700.0,離婚済み,車なし,0,0,0
39.0,Self Enquiry,2,8.0,smallbusiness,MALE,3.0,5.0,deluxe,3.0,7.0,0,4,manager,355710.0,離婚済み,車あり,1,0,0
40.0,Company Invited,2,12.0,smallbusiness,FEMALE,3.0,5.0,standard,3.0,4.0,0,3,seniormanager,390855.0,結婚済み,車なし,1,0,0
46.0,Self Enquiry,2,9.0,smallbusiness,FEMALE,3.0,5.0,deluxe,3.0,2.0,0,4,manager,347220.0,離婚済み,車あり,1,0,0
56.0,Self Enquiry,2,9.0,smallbusiness,MALE,3.0,5.0,superdeluxe,4.0,7.0,0,3,avp,468300.0,離婚済み,車なし,2,0,0
46.0,Self Enquiry,1,9.0,salaried,MALE,2.0,4.0,basic,3.0,5.0,0,4,executive,318645.0,結婚済み,車なし,1,0,0
,Self Enquiry,1,25.0,salaried,MALE,2.0,3.0,basic,3.0,1.0,0,4,executive,,離婚済み,車なし,1,0,0
45.0,Company Invited,1,18.0,salaried,MALE,2.0,3.0,deluxe,3.0,1.0,0,3,manager,263910.0,未婚,車なし,0,0,0
42.0,Self Enquiry,1,14.0,salaried,FEMALE,2.0,3.0,standard,3.0,4.0,0,4,seniormanager,433455.0,未婚,車あり,0,0,0
38.0,Self Enquiry,1,12.0,salaried,MALE,2.0,3.0,deluxe,4.0,2.0,0,4,manager,274905.0,離婚済み,車なし,0,0,0
43.0,Self Enquiry,1,9.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,5.0,0,4,manager,311535.0,独身,車なし,1,0,0
25.0,Self Enquiry,1,,salaried,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,238890.0,独身,車なし,0,0,0
34.0,Company Invited,1,5.0,salaried,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,447315.0,未婚,車あり,1,0,0
45.0,Company Invited,1,7.0,smallbusiness,MALE,2.0,3.0,basic,3.0,4.0,1,5,executive,342300.0,独身,車あり,1,0,0
37.0,Company Invited,2,10.0,salaried,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,3,manager,310000.0,独身,車なし,1,0,0
45.0,Company Invited,2,9.0,salaried,MALE,3.0,5.0,basic,3.0,5.0,0,4,executive,300000.0,未婚,車あり,2,0,1
55.0,Self Enquiry,2,15.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,370290.0,結婚済み,車あり,1,0,0
27.0,Self Enquiry,2,11.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,4,manager,343395.0,独身,車あり,1,0,0
30.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,4.0,4.0,deluxe,3.0,2.0,0,4,manager,324735.0,結婚済み,車あり,1,0,0
41.0,Self Enquiry,2,27.0,smallbusiness,MALE,4.0,4.0,standard,4.0,2.0,0,3,seniormanager,354840.0,結婚済み,車なし,1,0,0
42.0,Self Enquiry,2,8.0,smallbusiness,MALE,4.0,4.0,king,4.0,7.0,0,3,vp,499695.0,結婚済み,車あり,1,0,0
29.0,Self Enquiry,1,14.0,salaried,MALE,2.0,3.0,standard,3.0,2.0,1,3,seniormanager,371415.0,結婚済み,車あり,1,0,0
56.0,Self Enquiry,1,9.0,salaried,FEMALE,2.0,3.0,standard,3.0,5.0,1,4,seniormanager,276465.0,未婚,車あり,1,0,0
45.0,Self Enquiry,1,10.0,salaried,MALE,2.0,3.0,basic,3.0,2.0,1,4,seniormanager,320835.0,離婚済み,車あり,0,0,0
53.0,Self Enquiry,1,10.0,salaried,MALE,2.0,4.0,superdeluxe,5.0,4.0,1,1,avp,523260.0,結婚済み,車あり,1,0,0
55.0,Self Enquiry,2,15.0,salaried,MALE,2.0,3.0,king,3.0,6.0,1,5,vp,561000.0,結婚済み,車なし,1,0,0
55.0,Self Enquiry,3,7.0,salaried,FEMALE,4.0,4.0,standard,3.0,5.0,0,1,avp,532395.0,結婚済み,車あり,3,0,0
57.0,Self Enquiry,1,15.0,smallbusiness,MALE,3.0,5.0,king,4.0,2.0,0,4,vp,545535.0,結婚済み,車あり,1,0,1
42.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,3.0,5.0,superdeluxe,4.0,3.0,0,3,executive,478140.0,独身,車あり,2,0,1
26.0,Self Enquiry,1,8.0,smallbusiness,MALE,3.0,5.0,basic,3.0,3.0,0,3,executive,310245.0,独身,車なし,2,0,0
,Company Invited,1,9.0,smallbusiness,FEMALE,3.0,5.0,basic,3.0,3.0,0,4,executive,,未婚,車なし,1,0,0
24.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,3.0,5.0,basic,3.0,2.0,0,4,executive,318090.0,結婚済み,車あり,1,0,0
33.0,Self Enquiry,2,27.0,smallbusiness,FEMALE,4.0,4.0,basic,3.0,3.0,1,4,executive,317220.0,未婚,車なし,1,0,1
38.0,Self Enquiry,1,12.0,smallbusiness,FEMALE,4.0,4.0,basic,4.0,3.0,0,3,executive,326700.0,独身,車あり,2,0,0
50.0,Self Enquiry,1,32.0,salaried,MALE,3.0,5.0,superdeluxe,3.0,3.0,0,4,avp,400000.0,未婚,車あり,1,0,0
47.0,Self Enquiry,1,6.0,salaried,MALE,3.0,5.0,basic,3.0,2.0,0,3,executive,311040.0,結婚済み,車あり,1,0,0
39.0,Self Enquiry,1,31.0,salaried,FEMALE,3.0,5.0,deluxe,4.0,3.0,0,4,manager,351225.0,未婚,車あり,1,0,0
56.0,Self Enquiry,1,15.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,4,vp,515460.0,結婚済み,車なし,1,0,0
